id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
612905716777916298,Ipanema Pax Flat 33,203022450,Ronaldo,,Ipanema,-2.298.254,-4.320.306,Entire home/apt,1900,3,0,,,5,0
13412150,301 APARTAMENTO VISTA MAR  COPACABANA,13664216,Maria Lucia,,Copacabana,-2.298.352,-431.912,Entire home/apt,1064,3,2,2019-11-18,0.05,17,84
14843733,Copacabana Praia/ Rua Barata Ribeiro com WIFI,90029967,Vivian,,Copacabana,-2.296.324,-4.317.747,Entire home/apt,700,7,5,2022-03-05,0.08,5,180
38281559,Cantinho confortável no Recreio a 200m da praia,90072664,Yuri,,Recreio dos Bandeirantes,-2.302.934,-4.347.378,Entire home/apt,308,4,36,2022-11-13,0.91,1,147
11943511,Excelent. Copacabana 715 .Near Beach. 5 people.,49894969,Juliana,,Copacabana,-2.297.506,-4.318.907,Entire home/apt,1000,15,19,2018-05-04,0.23,1,358
689109495704745398,Moderna Acomodação Copacabana RJ,20467815,Fernanda,,Copacabana,-229.674,-4.318.375,Entire home/apt,596,1,0,,,2,235
784079727727254302,Apartamento em Copacabana (38),272976656,Marcus Vinícius,,Copacabana,-2.298.204,-4.319.264,Entire home/apt,1500,2,0,,,8,357
683252734003828490,Casa de hóspedes Recanto da Pedra,404050421,Jorge Andre,,Jacarepaguá,-2.292.079,-4.341.611,Entire home/apt,200,1,9,2022-11-27,1.94,1,0
3176729,"Lux apartment &pool, Copacobana RIO",16108129,Eduardo,,Copacabana,-2.296.691,-431.839,Entire home/apt,2369,3,0,,,1,365
51049641,APTO A 100M DA PRAIA. ZONA DE BARES E RESTAURANTES,283754003,Rosamaria,,Copacabana,-22.976.753,-43.189.438,Entire home/apt,380,4,8,2022-11-25,0.54,2,38
17957060,GREAT - 2 bedrooms + 1 at IPANEMA,91654021,Daniel,,Ipanema,-229.829,-4.319.806,Entire home/apt,1695,3,0,,,145,153
32565817,Whimsical studio on the main artery of Copacabana,10850485,Gabor Peter,,Copacabana,-22.964.359,-43.174.473,Entire home/apt,292,3,19,2022-06-19,0.46,2,323
53510025,Ático triplex con piscina para vacaciones en Copacabana,2438594,WhereInRio,,Copacabana,-2.297.141,-4.318.902,Entire home/apt,7605,1,1,2022-12-27,1,18,355
689148109652409507,TABAS | Seu ANO NOVO em Ipanema | IP0038,341887136,Tabas,,Ipanema,-2.298.476,-4.320.899,Entire home/apt,4087,3,0,,,228,0
52491942,Apartamento a poucos passos da praia.,386937281,Thiago,,Recreio dos Bandeirantes,-23.029.997,-43.474.052,Entire home/apt,300,2,27,2022-12-11,1.82,2,357
694738512766297731,Flat Close to RioCentro & Beaches 9th Floor,107046306,Daniela,,Camorim,-2.297.483,-4.341.572,Entire home/apt,180,1,0,,,4,0
694865097622293151,ESTÚDIO ACONCHEGANTE,171663299,Dudu,,Botafogo,-22.957.808,-43.194.211,Entire home/apt,492,2,2,2022-10-13,0.53,3,1
639670252247433503,Apartamento vista cidade🏢🌃,399982107,Cris,,Recreio dos Bandeirantes,-230.307,-4.347.433,Entire home/apt,531,1,8,2022-11-20,1.28,2,0
766671213603581898,Apto mobiliado início da Barra da Tijuca,488881629,Viviane,,Barra da Tijuca,-2.300.206,-4.332.612,Entire home/apt,443,3,0,,,1,33
700613047572825431,Apartamento em na melhor localização do Leblon,476252998,Manuela,,Leblon,-2.298.502,-4.322.796,Entire home/apt,600,1,1,2022-09-10,0.27,2,0
23651244,Cosy bedroom,3542934,Osmar,,Copacabana,-2.298.181,-4.319.092,Private room,429,3,48,2022-09-11,0.83,1,62
10182064,Apartamento Do Carioca,52289338,Exalda,,Copacabana,-2.296.426,-4.317.565,Entire home/apt,672,2,106,2022-12-08,1.37,3,330
701215694521627871,Apartamento decorado,309591724,Renato,,Jacarepaguá,-229.640.753,-434.021.042,Entire home/apt,235,1,6,2022-12-09,1.53,12,0
701888674767193699,2Aparto ar cond 3 min do RioCen15 da Barra ar cond,229244053,Leda,,Jacarepaguá,-2.297.184,-4.341.519,Entire home/apt,369,3,1,2022-11-14,0.64,28,4
13972724,Praia da Barra da Tijuca,83319933,Lúcio,,Barra da Tijuca,-2.300.921,-4.335.697,Entire home/apt,714,2,1,2022-09-04,0.26,1,349
41796757,"Aconchego na Lapa! Trabalho, Estudos e Lazer",245952659,Ana Claudia,,Centro,-2.291.142,-4.319.022,Entire home/apt,1100,1,7,2022-11-19,0.26,1,348
785533913736014373,"Omar do Rio: Modern 3BDRs 120m from Copacabana Beach and 500m from the Cantagalo Metro, with 250mbps Internet, Smart TV and Garage (BI 29/603)",6000862,Omar Do Rio,,Copacabana,-2.297.426.289.688.840,-4.318.789.955.767.790,Entire home/apt,2427,1,0,,,125,341
33312791,"Apto BI 3Q, Copacabana",17244708,Eraldo,,Copacabana,-2.297.514,-4.318.908,Entire home/apt,1149,3,8,2022-09-13,0.20,4,73
768893460311943389,Cozy apartment in Botafogo,69533529,Laura,,Botafogo,-2.294.815,-4.318.902,Entire home/apt,471,5,0,,,1,47
53924193,The View Botafogo,405482914,Luciana,,Botafogo,-2.294.447,-4.318.211,Entire home/apt,417,2,19,2022-12-22,1.58,1,44
591338155875494819,Apartamento inteiro entre postos 8 e 9 Ipanema RJ,41506936,Bruna,,Ipanema,-2.298.449,-4.320.019,Entire home/apt,489,1,14,2022-11-27,1.60,1,51
2769635,COPACABANA- Quarto bucólico,14163574,Tatiana,,Copacabana,-2.296.539,-4.319.202,Private room,230,5,12,2020-02-29,0.12,3,363
16859349,Quarto casal 2p/Double room 2p,112318980,Cristiane,,Flamengo,-2.293.511,-431.754,Private room,220,1,14,2022-11-19,0.20,1,333
679555238345208961,Lu01. Flat frontal ao mar com rofftop em Ipanema .,10423223,Carlos Antônio In Rio,,Ipanema,-2.298.504,-4.320.907,Entire home/apt,3129,4,0,,,25,89
737199986008767286,Apartamento com metrô na esquina!,271367467,Anna,,Copacabana,-2.298.168,-4.319.356,Entire home/apt,1800,3,0,,,7,138
17175938,FRENTE MAR - EXCELENTE PONTO -FLAT-BARRA DA TIJUCA,81538824,José Carlos,,Barra da Tijuca,-230.094,-4.333.371,Entire home/apt,1092,2,18,2022-09-25,0.35,3,172
785443096672441224,Lindo Studio Praia de Botafogo,84135380,Adriana,,Botafogo,-229.450.784,-431.826.667,Entire home/apt,220,2,0,,,1,67
2168644,Quarto e sala na Lapa,11064503,Gisella,,Centro,-2.291.203,-4.319.007,Entire home/apt,340,1,16,2019-07-25,0.15,1,337
30753217,Suíte do hotel Rio Stay - ao lado do Rio Centro,200621357,Marcela,,Camorim,-2.297.645,-4.341.352,Hotel room,400,3,30,2022-12-17,0.62,3,145
39609046,"Eu quero ficar neste Apartamento!
Amei !!!",112871092,Karolla,,Copacabana,-2.296.932,-4.318.534,Entire home/apt,507,6,1,2020-11-19,0.04,4,71
7261087,Luxury Botafogo apartment + views/amenities,4896824,Chris,,Botafogo,-2.295.666,-4.317.744,Entire home/apt,678,4,2,2022-12-28,2,1,264
47730062,De frente pro mar!!!,160504538,Annelise,,Barra da Tijuca,-2.300.983,-4.335.448,Entire home/apt,739,1,58,2022-12-11,2.57,1,307
8209003,Bela casa em Copacabana,43286799,Jaqueline,,Copacabana,-229.686,-4.318.663,Entire home/apt,1200,7,0,,,1,365
622513098223982646,Moderno 3 quartos em condo com Piscina perto Lagoa,41501764,Marcus Vinicius,,Botafogo,-22.958.755,-43.193.974,Entire home/apt,1100,3,9,2022-11-22,2.16,1,75
788362654614369755,Estúdio na melhor localização de Copacabana,148198271,Verônica,,Copacabana,-22.970.230.301.917.600,-43.186.999.271.757.100,Entire home/apt,400,4,0,,,1,64
722348954584805271,Apartamento aconchegante no coração de copacabana!,192191022,Julia,,Copacabana,-229.829.398,-431.917.013,Entire home/apt,541,1,4,2022-12-11,1.74,2,163
31759428,Amplo QUARTO no FLAMENGO para até 5 pessoas!,163341250,Karen,,Flamengo,-2.293.579,-4.317.564,Private room,253,1,33,2022-09-17,0.71,1,355
2365299,Confy Suite in Lagoa (behind Copacabana & Ipanema),11786266,Sheila,,Lagoa,-2.297.496,-4.319.797,Private room,3000,1,50,2019-01-28,0.49,2,37
764501502137308521,Alugo ótima suíte em Laranjeiras,438818077,Luccas,,Laranjeiras,-2.292.907,-4.318.848,Private room,293,1,0,,,2,357
50996990,COPACABANA NICE FLAT,412517904,Maria Aparecida,,Copacabana,-22.963.104,-4.317.775,Entire home/apt,950,1,15,2022-07-31,0.88,2,17
43317485,"Recreio, aconchegante,  ótima localização!",344965407,Ana Beatriz Guedes,,Recreio dos Bandeirantes,-2.301.584,-434.706,Entire home/apt,437,2,48,2022-12-21,1.54,1,342
43096444,º  Best location! Studio apartment in Ipanema º,15902093,Lina & Babi,,Ipanema,-2.298.396,-4.319.462,Entire home/apt,638,2,49,2022-12-28,1.63,1,233
690662200639266711,"Copa Max - Comfort, Exclusive and Beach",30165706,Yes Temporada,,Copacabana,-2.297.837,-4.319.062,Entire home/apt,1408,1,3,2022-11-15,0.76,48,365
40229493,Suíte Ipanema - ÓTIMA LOCALIZAÇÃO perto da praia,226720155,Maria Inês,,Ipanema,-229.819,-4.319.974,Private room,150,2,1,2020-01-01,0.03,1,63
9751528,O Rio a seus pés.,45772046,Daniel,,Copacabana,-22.964.235,-43.175.007,Entire home/apt,643,2,141,2022-11-21,1.66,1,35
14083168,excelente apartamento super localizado olimpíadas,76794262,Ernesto,,Laranjeiras,-2.293.255,-4.318.507,Entire home/apt,1100,2,0,,,1,364
53754055,"COPA HOST, quarto, garagem, piscina",434570599,Rogerio,,Copacabana,-2.296.347,-4.319.196,Private room,520,3,1,2022-09-09,0.27,5,180
52200317,Conforto no Jardim Oceânico - Barra da Tijuca,35643098,Cristiane,,Barra da Tijuca,-2.300.878,-4.330.835,Entire home/apt,561,3,9,2022-09-12,0.64,1,87
6923853,Apartamento temporada Copacabana,36289458,Maria,,Copacabana,-229.635,-4.317.922,Entire home/apt,623,3,3,2022-09-15,0.21,10,58
10947970,Cosy double room in Lapa.,56773310,Edilson,,Centro,-2.291.241,-4.318.545,Private room,264,2,20,2022-09-11,0.24,1,174
36025532,"Nice room in the Arpoador, 2 min from the beach!",5717445,Andre,,Copacabana,-2.298.259,-4.319.166,Private room,550,4,0,,,1,174
5914980,Apartamento com vista para o mar,30717384,Isabela,,Barra da Tijuca,-2.300.518,-4.334.887,Entire home/apt,1500,5,12,2022-09-24,0.15,9,343
746223802313948656,F206|Gávea,341697220,Blue Rentals,,Gávea,-2.297.718,-4.322.831,Entire home/apt,260,1,3,2022-12-11,2.25,13,24
782751428252205111,Linda vista na Barra da Tijuca,339547293,Jorge,,Barra da Tijuca,-23.010.054.554.125.200,-43.363.851.830.363.200,Entire home/apt,766,3,0,,,1,317
53643136,Três Quartos em frente à Praia da Barra da Tijuca,434401582,Lene,,Barra da Tijuca,-2.300.876,-433.294,Entire home/apt,2200,2,3,2022-09-11,0.30,1,357
52881810,Apartamento mobiliado para o Reveillon no Flamengo,428140227,Christiane,,Laranjeiras,-229.354,-4.317.914,Shared room,361,5,0,,,2,27
13831108,"Quarto, ipanema
Ótima localização",80592586,Cristina,,Ipanema,-2.298.139,-4.319.988,Private room,300,4,0,,,1,359
42092129,Botafogo amplo e confortável,333789642,Bernardo,,Humaitá,-2.295.446,-4.319.609,Entire home/apt,643,3,3,2022-09-09,0.09,1,86
755021329591858463,Casa agravei com pátio,90845887,Maria,,Santa Teresa,-2.291.757,-4.318.225,Private room,320,1,0,,,3,272
766633160127112470,TABAS | Apê com vista incrível | LG0003,341887136,Tabas,,Lagoa,-2.297.516,-4.319.916,Entire home/apt,4094,90,0,,,228,5
2682497,Nice Apartment in Copacabana,13639219,Alex,,Copacabana,-2.296.736,-4.318.153,Entire home/apt,403,3,254,2022-12-09,2.45,7,291
734740915849457788,Luxury Copacabana 3BDS- Gym Area #465,8975746,Line Rio,,Copacabana,-2.296.962,-4.318.561,Entire home/apt,3540,1,0,,,74,59
311801,Copa Penthouse Black & White Suite,1603206,Bob,,Copacabana,-2.296.779,-4.318.065,Entire home/apt,180,3,186,2022-10-22,1.40,5,248
46464789,Contemplação e Silêncio no Verde,14245854,Marina,,Gávea,-2.297.671,-4.323.251,Entire home/apt,851,2,16,2022-12-15,0.66,1,258
14176471,"Paraiso na reserva, melhor praia! Segurança total!",489092,Julio,,Barra da Tijuca,-2.301.329,-4.344.503,Private room,490,4,1,2022-09-13,0.28,1,362
15770667,Quarto e Vista para o Mar 1,38381051,Suely,,Flamengo,-2.293.477,-4.317.612,Private room,236,5,8,2022-09-10,0.16,2,290
42274891,"Bem te vi, tranquilo e seguro na Zona sul do Rio.",225698910,Monika,,Botafogo,-2.295.581,-431.856,Private room,230,2,1,2022-01-02,0.08,4,353
606811357266407795,Quarto inteiro para dois hóspedes em Copacabana,239645307,Diego,,Copacabana,-2.298.221,-4.319.121,Private room,118,1,16,2022-11-14,1.97,1,273
2769769,COPACABANA-Quarto cinza,14163574,Tatiana,,Copacabana,-2.296.386,-4.319.341,Private room,250,3,4,2015-02-18,0.04,3,362
40692504,Aluguel temporada - Copacabana - Posto 4,315838885,Natália,,Copacabana,-2.297.049,-4.318.518,Entire home/apt,190,3,2,2020-02-27,0.05,1,163
554914443705952846,Suíte aconchegante,213760267,Marcia,,Recreio dos Bandeirantes,-2.301.842,-4.347.827,Private room,286,1,0,,,3,31
40391896,Cobertura de 4 quartos em Copacabana,13580277,Marcio,,Copacabana,-22.965.555,-43.178.829,Entire home/apt,9330,1,19,2022-11-07,0.54,58,28
53796244,Duplex super bem localizado e completo em Ipanema,2919803,Felipe,,Ipanema,-2.298.426,-4.319.993,Entire home/apt,986,5,9,2022-12-07,0.74,35,115
41086381,IPANEMA SWEET SPOT <3,66787188,Juan Miguel & Betty,,Ipanema,-229.812,-4.320.291,Entire home/apt,629,3,40,2022-11-30,1.10,2,153
842261,COPACABANA - QUARTO PARA CASAL,4397336,Constança,,Copacabana,-2.296.954,-4.318.399,Private room,350,2,23,2020-02-25,0.19,1,305
1213618,amplo quarto sala vista para verde,6624705,Ana Cristina,,Laranjeiras,-2.294.292,-4.319.002,Entire home/apt,436,3,13,2022-02-27,0.11,1,242
22673146,Chalé de Santa Teresa (vista Pão de Açucar),113644912,Fatima,,Laranjeiras,-229.353,-4.319.472,Entire home/apt,200,2,84,2022-11-15,1.42,1,338
592523618694555897,Flat encantador,67587712,Gabriel,,Barra da Tijuca,-2.300.411,-4.334.012,Entire home/apt,807,1,34,2022-12-16,4.59,17,77
693881135413724055,Luxury Tropical Villa in the hills of Rio,18151909,Bia,,Santa Teresa,-22.922.019,-4.318.653.130.000.000,Entire home/apt,5500,2,0,,,2,207
47316567,"Quarto, banho,privado, varanda.",322165947,Damasceno,,Leme,-2.296.382,-4.316.878,Private room,520,1,0,,,4,363
41718670,Hoospedagem Carioca,286967488,Jaqueline,,Centro,-229.135,-431.882,Private room,300,15,0,,,1,365
30307821,Vista  praia  de Copacabana - Quarto - Posto 6,652627,Ana,,Copacabana,-2.298.419,-4.318.928,Private room,2000,2,2,2021-10-10,0.04,4,22
568729169054990805,Studio Encantador no Catete,11212974,Rachel,,Catete,-2.293.097,-4.317.895,Entire home/apt,437,2,14,2022-12-09,1.38,3,209
600149474292003358,Chalezinho anexo,23543878,Paulo,,Copacabana,-22.974.073,-4.319.381,Private room,250,2,19,2022-12-10,2.18,6,319
14339798,Quarto Room Flamengo Laranjeiras,87690066,Ricardo,,Laranjeiras,-2.293.777,-4.318.088,Private room,528,1,0,,,1,364
10510333,Beautiful Apartment - Barra Beach,36529411,Derek,,Barra da Tijuca,-2.300.759,-4.336.432,Entire home/apt,792,2,47,2022-12-11,0.70,1,250
49346394,Ipanema/ Copacabana charming flat.,75858509,Raquel,,Copacabana,-2.298.251,-4.319.543,Entire home/apt,502,2,56,2022-12-11,2.82,1,5
39814021,"Cantinho da Carmona, 5 minutinhos da praia!",168545839,Karol,,Copacabana,-2.296.544,-4.317.896,Entire home/apt,820,1,2,2019-11-14,0.05,1,363
21585088,Quarto aconchegante entre Gávea e Leblon (praia),11236899,Edna,,Gávea,-2.297.736,-4.322.741,Private room,98,2,20,2022-03-02,0.32,4,273
692118031945520298,Wonderful place with 2 rooms in Barra da Tijuca.,474719166,Marcia,,Barra da Tijuca,-2.300.711,-4.333.354,Entire home/apt,1801,2,1,2022-09-09,0.27,1,76
8454123,BEST LOCATION COPACABANA IPANEMA OPPOSITE SUBWAY,10214925,Onayr,,Copacabana,-2.298.187,-4.319.477,Entire home/apt,514,3,12,2022-11-15,0.15,4,33
30909679,Seu Melhor espaço 1,112459531,Catia,,Jardim Botânico,-2.295.998,-4.320.699,Private room,64,7,16,2021-06-02,0.33,2,272
692861301855485085,Studio em Copacabana com vista para o mar,45998087,Thais,,Copacabana,-2.296.761,-4.318.064,Entire home/apt,699,2,9,2022-12-10,4.15,1,139
40285272,"Studio em Ipanema, 3 quadras da praia, confortável",44729495,Juliana,,Copacabana,-2.298.343,-4.319.461,Entire home/apt,634,3,35,2022-12-11,2.48,8,48
2244592,Amazing Secret Spot in Rio!,11465012,Gabriel,,Glória,-2.292.222,-4.317.348,Entire home/apt,220,85,15,2017-01-08,0.15,1,364
15163003,Studio/apt overlooking Botafogo,496656,Marcia  Longras,,Botafogo,-2.294.169,-4.318.703,Entire home/apt,248,7,9,2022-09-30,0.12,10,197
689886438978106963,"Lindo apartamento, próximo a praia e metro",474201264,Claudio,,Barra da Tijuca,-2.300.947,-4.331.413,Entire home/apt,1066,2,1,2022-09-12,0.28,1,149
776253020031804229,Lar reformado e alegre,204833554,Ana,,Ipanema,-229.848.632,-431.962.899,Entire home/apt,2504,5,0,,,2,48
605865194483141310,Apartamento quadra da praia.,15526126,Jozy,,Copacabana,-2.297.936.825.906.800,-43.190.973.771.754.400,Entire home/apt,1286,4,3,2022-11-19,0.77,1,349
35123930,"Recreio 
Condomínio c/ infraestrutura",104993246,Sheyla,,Recreio dos Bandeirantes,-2.301.149,-4.345.244,Private room,250,1,26,2020-03-21,0.62,1,362
40503624,Apartamento Inteiro e Moderno Praia de Ipanema.,249003418,Paulo Henrique,,Copacabana,-2.298.618,-4.319.076,Entire home/apt,3142,1,0,,,11,365
15024720,Lindo e confortável entre o mar e a montanhahttps:,94665671,Ivanilda Gomes,,Barra da Tijuca,-2.300.378,-4.332.354,Private room,341,3,27,2022-11-06,0.36,2,362
51812900,Acolhida no Bairro Peixoto - Copacabana,88909025,Dani,,Copacabana,-229.629,-43.191,Private room,250,1,1,2022-09-09,0.27,1,362
31058502,Ipanema Retrô - Conforto e excelente localização!,72593299,Paula,,Ipanema,-22.983.986,-43.197.453,Entire home/apt,1077,2,21,2022-11-14,0.43,1,29
16585028,Confortable Copacabana apart hotel,33508004,Nádia,,Copacabana,-2.296.397,-4.317.469,Entire home/apt,902,2,118,2022-12-12,1.63,1,13
48178738,Luxury and comfort 2 blocks from the Copa beach,388598443,Sidney,,Copacabana,-22.978.540.420.532.200,-4.319.062.042.236.320,Entire home/apt,3396,3,75,2022-12-20,3.81,2,279
54241967,Comfortable Apartment,439857228,Izabel,,Copacabana,-2.297.959,-431.907,Entire home/apt,2314,2,2,2022-05-29,0.23,1,273
5184975,Sea Side View apartment - Copacabana,14011760,Leandro,,Copacabana,-2.298.463,-4.319.019,Entire home/apt,1600,2,45,2022-11-14,0.53,1,333
42288381,Brand new in top localization,6786750,Matteo,,Copacabana,-2.297.626,-4.319.019,Entire home/apt,1020,5,1,2022-09-10,0.27,32,35
30272056,Pineapples F1106 | Copacabana Penthouse and Pool,66039372,Pineapples,,Copacabana,-2.298.476,-4.319.129,Entire home/apt,5174,1,1,2021-10-15,0.07,22,316
751260808455384508,"Apartº. Encantador, 5 minutos metrô e 10 da praia.",442358930,Rômulo,,Copacabana,-2.296.477,-4.319.003,Entire home/apt,743,3,0,,,1,346
2636550,Copacabana 3 quartos  garagem,13500607,Antonio,,Copacabana,-2.297.432,-4.318.942,Entire home/apt,629,4,79,2022-12-15,0.83,3,249
51289976,"Condomínio completo com piscina, mini mercado 24h, estacionamento incluso e próximo ao melhor ponto da praia da Barra. Terraço com vista incrível.",63968245,Bruno Funil,,Barra da Tijuca,-2.300.431,-4.333.133,Entire home/apt,437,3,25,2022-12-11,1.83,1,54
4828858,Charming Loft close to Sugar Loaf,3664727,Gabriela,,Botafogo,-229.547,-4.317.648,Entire home/apt,189,365,4,2016-02-11,0.04,1,364
29947600,⭐️Superhost! Réveillon Copacabana! 90 m2 Metrô,225161753,Giuliana,,Copacabana,-2.297.775,-4.319.207,Entire home/apt,1014,3,58,2022-11-06,1.19,2,66
697942357951541369,"Ótimo Apartamento em Copacabana RJ, 1°Q da praia!",475134556,Fabio,,Copacabana,-22.979.071.852.940.000,-4.319.080.241.024.490,Entire home/apt,696,5,1,2022-09-11,0.27,2,309
713815530162100852,Casa de vila com terraço,479103863,Tarcísio,,Laranjeiras,-2.293.707,-4.319.323,Entire home/apt,120,2,0,,,1,272
782415070201674815,"Hotel Wyndham, Apto 1 quarto, 4 hóspedes",491418340,Gerusa,,Barra da Tijuca,-2.301.091.701.835.790,-4.332.594.249.605.830,Entire home/apt,1500,4,0,,,1,8
569524743771707099,Iara’s Copacabana House,16679043,Nelson,,Copacabana,-2.297.897,-431.908,Entire home/apt,657,2,1,2022-10-12,0.37,1,176
41123088,Villa Paranaguá design boutique hotel,321812881,Joachim,,Santa Teresa,-2.291.899,-4.317.725,Entire home/apt,30000,3,1,2020-03-02,0.03,1,335
21516238,Adorable kitnet for until 7 pp. in Copacabana,110324651,Denise,,Copacabana,-2.296.829,-4.318.739,Entire home/apt,664,2,38,2022-11-14,0.62,1,65
703043565797887231,Mirante dos Pássaros | Quarto com banheiro em Copa,477003858,Miriam,,Copacabana,-2.296.558,-4.319.253,Private room,382,2,4,2022-11-14,01.03,1,361
12263883,O melhor apartamento de frente à praia da barra!,33423772,Rodrigo,,Barra da Tijuca,-2.301.013,-4.337.183,Entire home/apt,800,2,11,2022-09-12,0.14,1,360
42041891,Copacabana com vista e perto da praia!,324120546,Felipe,,Copacabana,-2.296.784,-4.318.222,Entire home/apt,1200,9,0,,,1,90
688930810272838640,Suíte espaçosa e bem localizada em Copacabana,330642814,Rafael,,Copacabana,-2.298.292,-4.319.289,Private room,142,1,14,2022-12-20,3.50,1,343
764454976120631511,"Conforto e relax, caminhando para a Praia de Copacabana, Quarto e Sala, completo, com wi fi, cozinha, ar condicionado",27229964,Beatriz,,Copacabana,-2.296.819,-4.318.031,Entire home/apt,363,1,3,2022-12-04,2.57,22,222
14706691,Riocentro 2 quartos+2 banhos em condominio fechado,18266706,Sergio,,Camorim,-2.297.938,-4.341.726,Entire home/apt,264,2,2,2018-01-07,0.03,1,89
25254094,Duplex Copacabana with panoramic views,1537641,Gilles,,Copacabana,-2.296.889,-4.318.543,Entire home/apt,2257,1,28,2022-12-19,0.54,9,348
48738203,De belle vacances,211210604,Rosina,,Barra da Tijuca,-2.301.043,-433.221,Entire home/apt,287,3,0,,,1,246
